# File generated by Mantid:
# Instrument: HRPD
# The X-axis unit is: d-Spacing
# The Y-axis unit is: Counts per microAmp.hour
# Data for spectra :0
# d-Spacing              Y                 E
        0.72760        0.01496672        0.01278828
        0.72767        0.01467890        0.01254235
        0.72775        0.01440194        0.01230570
        0.72782        0.01413523        0.01207782
        0.72790        0.01387823        0.01185822
        0.72798        0.01363040        0.01164647
        0.72805        0.01339127        0.01144214
        0.72813        0.01316039        0.01124487
        0.72821        0.01293733        0.01105427
        0.72829        0.01272171        0.01087004
        0.72836        0.01251316        0.01069184
        0.72844        0.01231133        0.01051939
        0.72852        0.01211591        0.01035242
        0.72859        0.01192660        0.01019066
        0.72867        0.01174312        0.01003388
        0.72875        0.01156519        0.00988185
        0.72882        0.01139258        0.00973436
        0.72890        0.01122504        0.00959121
        0.72898        0.01106236        0.00945221
        0.72905        0.01090432        0.00931717
        0.72913        0.01075074        0.00918595
        0.72921        0.01060142        0.00905836
        0.72928        0.01045620        0.00893428
        0.72936        0.01031490        0.00881354
        0.72944        0.01017737        0.00869603
        0.72951        0.01004346        0.00858161
        0.72959        0.00991302        0.00847016
        0.72967        0.00978593        0.00836157
        0.72974        0.00966206        0.00825572
        0.72982        0.00954128        0.00815253
        0.72990        0.00942349        0.00805188
        0.72997        0.00930857        0.00795369
        0.73005        0.00919642        0.00785786
        0.73013        0.00908694        0.00776431
        0.73021        0.00898003        0.00767297
        0.73028        0.00887561        0.00758375
        0.73036        0.00877359        0.00749658
        0.73044        0.00867389        0.00741139
        0.73051        0.00857643        0.00732811
        0.73059        0.00848114        0.00724669
        0.73067        0.00838794        0.00716706
        0.73074        0.00829677        0.00708915
        0.73082        0.00820755        0.00701293
        0.73090        0.00904129        0.00705848
        0.73097        0.00984154        0.00709906
        0.73105        0.00973903        0.00702511
        0.73113        0.00963862        0.00695269
        0.73121        0.00954027        0.00688174
        0.73128        0.00944390        0.00681223
        0.73136        0.00934947        0.00674411
        0.73144        0.00925690        0.00667733
        0.73151        0.00925690        0.00667733
        0.73159        0.00925690        0.00667733
        0.73167        0.00925690        0.00667733
        0.73174        0.00925690        0.00667733
        0.73182        0.00925690        0.00667733
        0.73190        0.00925690        0.00667733
        0.73198        0.00925690        0.00667733
        0.73205        0.00925690        0.00667733
        0.73213        0.00925690        0.00667733
        0.73221        0.00925690        0.00667733
        0.73228        0.00925690        0.00667733
        0.73236        0.01021036        0.00679760
        0.73244        0.01200641        0.00701855
        0.73252        0.01008967        0.00645263
        0.73259        0.00925550        0.00622893
        0.73267        0.00925550        0.00622893
        0.73275        0.00925550        0.00622893
        0.73282        0.00925550        0.00622893
        0.73290        0.00925550        0.00622893
        0.73298        0.00925550        0.00622893
        0.73306        0.00925550        0.00622893
        0.73313        0.00925550        0.00622893
        0.73321        0.00925550        0.00622893
        0.73329        0.00925550        0.00622893
        0.73336        0.00925550        0.00622893
        0.73344        0.00925550        0.00622893
        0.73352        0.00925550        0.00622893
        0.73360        0.00925550        0.00622893
        0.73367        0.00925550        0.00622893
        0.73375        0.00925550        0.00622893
        0.73383        0.00872626        0.00507897
        0.73391        0.00849988        0.00449820
        0.73398        0.00849988        0.00449820
        0.73406        0.00849988        0.00449820
        0.73414        0.00534501        0.00308277
        0.73421        0.00509874        0.00294378
        0.73429        0.00509874        0.00294378
        0.73437        0.00522100        0.00297887
        0.73445        0.00679867        0.00339936
        0.73452        0.00679867        0.00339936
        0.73460        0.00836287        0.00377051
        0.73468        0.01020032        0.00416430
        0.73476        0.01020032        0.00416430
        0.73483        0.01020032        0.00416430
        0.73491        0.01020032        0.00416430
        0.73499        0.01020032        0.00416430
        0.73507        0.01020032        0.00416430
        0.73514        0.01020032        0.00416430
        0.73522        0.01020032        0.00416430
        0.73530        0.01020032        0.00416430
        0.73538        0.01020032        0.00416430
        0.73545        0.01020032        0.00416430
        0.73553        0.01020032        0.00416430
        0.73561        0.01020032        0.00416430
        0.73569        0.01020032        0.00416430
        0.73576        0.01020032        0.00416430
        0.73584        0.01020032        0.00416430
