# File generated by Mantid:
# Instrument: INES
# The X-axis unit is: d-Spacing
# The Y-axis unit is: Counts per microAmp.hour
# Data for spectra :0
# d-Spacing              Y                 E
        0.10960     2632.16878274       32.18153774
        0.10973     2631.95959902       31.63723307
        0.10986     2631.76242988       31.09880587
        0.11000     2631.57727070       30.56626624
        0.11013     2631.40411662       30.03962472
        0.11027     2631.24296256       29.51889232
        0.11040     2631.09380318       29.00408062
        0.11054     2630.95663294       28.49520168
        0.11067     2630.83144601       27.99226815
        0.11081     2630.71823636       27.49529325
        0.11094     2630.61699771       27.00429081
        0.11108     2630.52772351       26.51927528
        0.11121     2630.45040700       26.04026178
        0.11135     2630.38504116       25.56726609
        0.11148     2630.33161870       25.10030470
        0.11162     2630.29013211       24.63939480
        0.11176     2630.26057362       24.18455436
        0.11189     2630.24293519       23.73580208
        0.11203     2630.23720855       23.29315749
        0.11217     2630.24338516       22.85664089
        0.11230     2630.26145621       22.42627343
        0.11244     2630.29141266       22.00207710
        0.11258     2630.33324517       21.58407475
        0.11271     2630.38694419       21.17229009
        0.11285     2630.45249984       20.76674772
        0.11299     2630.52990203       20.36747312
        0.11313     2630.61914037       19.97449266
        0.11327     2630.72020421       19.58783358
        0.11340     2630.83308263       19.20752399
        0.11354     2630.95776443       18.83359287
        0.11368     2631.09423814       18.46607002
        0.11382     2631.24249202       18.10498604
        0.11396     2631.40251404       17.75037227
        0.11410     2631.57429190       17.40226078
        0.11424     2631.75781300       17.06068426
        0.11438     2631.95306449       16.72567598
        0.11452     2632.16003319       16.39726966
        0.11466     2632.37870568       16.07549941
        0.11480     2632.60906822       15.76039956
        0.11494     2632.85110679       15.45200454
        0.11508     2633.10480708       15.15034874
        0.11522     2633.37015448       14.85546628
        0.11536     2633.64713408       14.56739083
        0.11550     2633.93573068       14.28615537
        0.11564     2634.23592880       14.01179195
        0.11578     2634.54771261       13.74433138
        0.11592     2634.87106602       13.48380295
        0.11606     2635.20597263       13.23023407
        0.11620     2635.55241570       12.98364991
        0.11635     2635.91037823       12.74407304
        0.11649     2636.27984287       12.51152295
        0.11663     2636.66079197       12.28601566
        0.11677     2637.05320759       12.06756325
        0.11692     2637.45707142       11.85617333
        0.11706     2637.87236489       11.65184861
        0.11720     2638.29906908       11.45458632
        0.11734     2638.73716475       11.26437775
        0.11749     2639.18663233       11.08120769
        0.11763     2639.64745195       10.90505393
        0.11777     2640.11960338       10.73588676
        0.11792     2640.60306609       10.57366852
        0.11806     2641.09781920       10.41835311
        0.11821     2641.60384149       10.26988564
        0.11835     2642.12111144       10.12820200
        0.11849     2642.64960714        9.99322864
        0.11864     2643.18930640        9.86488228
        0.11878     2643.74018663        9.74306978
        0.11893     2644.30222494        9.62768806
        0.11907     2644.87539807        9.51862406
        0.11922     2645.45968243        9.41575488
        0.11936     2646.05505407        9.31894797
        0.11951     2646.66148868        9.22806136
        0.11966     2647.27896162        9.14294404
        0.11980     2647.90744787        9.06343646
        0.11995     2648.54692208        8.98937097
        0.12010     2649.19735850        8.92057252
        0.12024     2649.85873105        8.85685927
        0.12039     2650.53101329        8.79804335
        0.12054     2651.21417838        8.74393163
        0.12068     2651.90819915        8.69432652
        0.12083     2652.61304803        8.64902679
        0.12098     2653.32869709        8.60782848
        0.12112     2654.05511803        8.57052564
        0.12127     2654.79228216        8.53691128
