# File generated by Mantid:
# Instrument: GEM
# The X-axis unit is: d-Spacing
# The Y-axis unit is: Counts per microAmp.hour
# Data for spectra :0
# d-Spacing              Y                 E
        0.01102      567.37753048        3.39494888
        0.01104      563.71205355        3.38938159
        0.01105      560.04998471        3.38381696
        0.01106      556.39134148        3.37825501
        0.01107      552.73614144        3.37269579
        0.01108      549.08440220        3.36713932
        0.01109      545.43614142        3.36158563
        0.01110      541.79137680        3.35603476
        0.01112      538.15012610        3.35048674
        0.01113      534.51240709        3.34494161
        0.01114      530.87823761        3.33939940
        0.01115      527.24763554        3.33386013
        0.01116      523.62061880        3.32832385
        0.01118      519.99720537        3.32279059
        0.01119      516.37741324        3.31726038
        0.01120      512.76126048        3.31173325
        0.01121      509.14876518        3.30620925
        0.01122      505.53994550        3.30068840
        0.01123      501.93481961        3.29517074
        0.01125      498.33340576        3.28965630
        0.01126      494.73572223        3.28414513
        0.01127      491.14178733        3.27863725
        0.01128      487.55161944        3.27313270
        0.01129      483.96523697        3.26763151
        0.01131      480.38265838        3.26213373
        0.01132      476.80390218        3.25663939
        0.01133      473.22898692        3.25114852
        0.01134      469.65793119        3.24566116
        0.01135      466.09075363        3.24017734
        0.01136      462.52747294        3.23469712
        0.01138      458.96810784        3.22922051
        0.01139      455.41267712        3.22374756
        0.01140      451.86119960        3.21827831
        0.01141      448.31369415        3.21281279
        0.01142      444.77017969        3.20735105
        0.01144      441.23067517        3.20189311
        0.01145      437.69519963        3.19643902
        0.01146      434.16377210        3.19098882
        0.01147      430.63641169        3.18554255
        0.01148      427.11313755        3.18010024
        0.01150      423.59396887        3.17466193
        0.01151      420.07892491        3.16922766
        0.01152      416.56802494        3.16379748
        0.01153      413.06128831        3.15837142
        0.01155      409.55873440        3.15294953
        0.01156      406.06038264        3.14753183
        0.01157      402.56625251        3.14211838
        0.01158      399.07636353        3.13670921
        0.01159      395.59073528        3.13130437
        0.01161      392.10938737        3.12590390
        0.01162      388.63233948        3.12050783
        0.01163      385.15961132        3.11511621
        0.01164      381.69122265        3.10972908
        0.01166      378.22719329        3.10434648
        0.01167      374.76754309        3.09896846
        0.01168      371.31229196        3.09359506
        0.01169      367.86145986        3.08822632
        0.01170      364.41506679        3.08286228
        0.01172      360.97313280        3.07750299
        0.01173      357.53567799        3.07214849
        0.01174      354.10272251        3.06679883
        0.01175      350.67428656        3.06145404
        0.01177      347.25039039        3.05611417
        0.01178      343.83105429        3.05077927
        0.01179      340.41629860        3.04544939
        0.01180      337.00614372        3.04012456
        0.01182      333.60061008        3.03480483
        0.01183      330.19971819        3.02949024
        0.01184      326.80348857        3.02418085
        0.01185      323.41194182        3.01887670
        0.01187      320.02509859        3.01357784
        0.01188      316.64297954        3.00828430
        0.01189      313.26560544        3.00299614
        0.01190      309.89299706        2.99771341
        0.01192      306.52517523        2.99243615
        0.01193      303.16216086        2.98716441
        0.01194      299.80397488        2.98189824
        0.01195      296.45063826        2.97663768
        0.01197      293.10217207        2.97138278
        0.01198      289.75859737        2.96613360
        0.01199      286.41993531        2.96089018
        0.01200      283.08620708        2.95565256
        0.01202      279.75743392        2.95042081
        0.01203      276.43363711        2.94519496
        0.01204      273.11483801        2.93997507
        0.01205      269.80105800        2.93476119
        0.01207      266.49231852        2.92955337
        0.01208      263.18864108        2.92435166
        0.01209      259.89004721        2.91915611
        0.01210      256.59655851        2.91396677
        0.01212      253.30819663        2.90878369
        0.01213      250.02498326        2.90360692
        0.01214      246.74694017        2.89843652
        0.01216      243.47408915        2.89327254
        0.01217      240.20645205        2.88811503
        0.01218      236.94405079        2.88296405
        0.01219      233.68690731        2.87781964
        0.01221      230.43504364        2.87268186
        0.01222      227.18848183        2.86755077
        0.01223      223.94724400        2.86242641
        0.01225      220.71135231        2.85730884
        0.01226      217.48082898        2.85219812
        0.01227      214.25569628        2.84709431
        0.01228      211.03597655        2.84199745
        0.01230      207.82169215        2.83690760
        0.01231      204.61286551        2.83182481
        0.01232      201.40951912        2.82674915
        0.01234      198.21167552        2.82168067
        0.01235      195.01935729        2.81661943
        0.01236      191.83258707        2.81156548
        0.01237      188.65138757        2.80651887
        0.01239      185.47578152        2.80147968
        0.01240      182.30579173        2.79644795
        0.01241      179.14144106        2.79142374
        0.01243      175.98275241        2.78640711
        0.01244      172.82974876        2.78139813
        0.01245      169.68245311        2.77639684
        0.01247      166.54088854        2.77140331
        0.01248      163.40507818        2.76641759
        0.01249      160.27504519        2.76143975
        0.01251      157.15081283        2.75646985
        0.01252      154.03240437        2.75150795
        0.01253      150.91984316        2.74655411
        0.01255      147.81315259        2.74160838
        0.01256      144.71235612        2.73667083
        0.01257      141.61747726        2.73174153
        0.01258      138.52853956        2.72682053
        0.01260      135.44556665        2.72190789
        0.01261      132.36858219        2.71700369
        0.01262      129.29760992        2.71210797
        0.01264      126.23267361        2.70722081
        0.01265      123.17379711        2.70234226
        0.01266      120.12100430        2.69747240
        0.01268      117.07431914        2.69261128
        0.01269      114.03376563        2.68775898
        0.01270      110.99936783        2.68291554
        0.01272      107.97114986        2.67808105
        0.01273      104.94913589        2.67325556
        0.01274      101.93335016        2.66843914
        0.01276       98.92381693        2.66363186
        0.01277       95.92056057        2.65883378
        0.01278       92.92360546        2.65404497
        0.01280       89.93297606        2.64926549
        0.01281       86.94869687        2.64449542
        0.01283       83.97079248        2.63973482
        0.01284       80.99928750        2.63498375
        0.01285       78.03420661        2.63024230
        0.01287       75.07557456        2.62551051
        0.01288       72.12341614        2.62078847
        0.01289       69.17775619        2.61607625
        0.01291       66.23861965        2.61137390
        0.01292       63.30603146        2.60668151
        0.01293       60.38001666        2.60199913
        0.01295       57.46060033        2.59732685
        0.01296       54.54780762        2.59266473
        0.01297       51.64166371        2.58801285
        0.01299       48.74219388        2.58337126
        0.01300       45.84942342        2.57874006
        0.01302       42.96337773        2.57411930
        0.01303       40.08408222        2.56950906
        0.01304       37.21156240        2.56490942
        0.01306       34.34584380        2.56032044
        0.01307       31.48695204        2.55574219
        0.01308       28.63491278        2.55117476
        0.01310       25.78975175        2.54661822
        0.01311       22.95149474        2.54207263
        0.01313       20.12016757        2.53753808
        0.01314       17.29579617        2.53301463
        0.01315       14.47840649        2.52850237
        0.01317       11.66802454        2.52400137
        0.01318        8.86467642        2.51951170
        0.01319        6.06838826        2.51503344
        0.01321        3.27918627        2.51056667
        0.01322        0.49709669        2.50611146
        0.01324       -2.27785414        2.50166789
        0.01325       -5.04563985        2.49723603
        0.01326       -7.80623400        2.49281597
        0.01328      -10.55961009        2.48840778
        0.01329      -13.30574155        2.48401154
        0.01331      -16.04460177        2.47962733
        0.01332      -18.77616406        2.47525522
        0.01333      -21.50040169        2.47089530
        0.01335      -24.21728784        2.46654764
